subscription_id,user_id,platform,plan,price,start_date
S548,U47243,Hotstar,Premium,299,2024-12-01
S549,U17455,Hotstar,Basic,199,2023-03-26
S550,U18351,Prime,Premium,499,2024-08-27
S551,U6989,Netflix,Premium,499,2024-08-22
S552,U41504,SonyLIV,Premium,199,2023-09-14
S553,U14805,Netflix,Basic,499,2024-09-10
S554,U29457,Prime,Basic,199,2023-02-05
S555,U45422,SonyLIV,Basic,499,2024-03-22
S556,U43162,SonyLIV,Premium,199,2024-06-11
S557,U23481,Prime,Basic,299,2023-01-20
S558,U770,SonyLIV,Premium,199,2024-09-22
S559,U5549,Prime,Premium,199,2024-11-28
S560,U35018,SonyLIV,Premium,299,2023-07-14
S561,U20786,SonyLIV,Basic,299,2024-11-29
S562,U1683,Netflix,Premium,499,2023-08-29
S563,U28073,Hotstar,Premium,199,2024-08-04
S564,U1825,Hotstar,Basic,499,2023-04-18
S565,U22025,SonyLIV,Basic,299,2023-02-28
S566,U13716,Netflix,Basic,199,2024-10-06
S567,U37188,SonyLIV,Basic,299,2023-03-14
S568,U9243,SonyLIV,Basic,299,2024-02-19
S569,U18228,Netflix,Basic,499,2024-12-23
S570,U9216,Hotstar,Basic,499,2023-06-17
S571,U5486,Netflix,Basic,199,2023-09-15
S572,U22487,Prime,Basic,299,2024-02-06
S573,U39660,Netflix,Premium,299,2024-05-29
S574,U37417,Prime,Basic,499,2023-06-19
S575,U47630,SonyLIV,Basic,199,2024-07-10
S576,U13094,Hotstar,Basic,499,2024-03-17
S577,U20725,Prime,Premium,499,2023-06-06
S578,U48986,Hotstar,Premium,299,2023-08-23
S579,U14518,SonyLIV,Basic,499,2024-12-07
S580,U26401,Prime,Premium,299,2023-03-16
S581,U14568,SonyLIV,Premium,499,2024-09-04
S582,U44458,Prime,Basic,299,2023-06-30
S583,U23118,SonyLIV,Premium,499,2023-10-19
S584,U7341,SonyLIV,Premium,499,2023-01-23
S585,U39680,Hotstar,Premium,199,2024-03-07
S586,U15188,SonyLIV,Basic,499,2023-03-19
S587,U4895,SonyLIV,Basic,499,2024-08-29
S588,U30512,SonyLIV,Basic,499,2023-12-24
S589,U31768,Netflix,Basic,199,2024-06-29
S590,U17966,Netflix,Premium,199,2024-12-28
S591,U27806,Hotstar,Premium,199,2023-10-06
S592,U25821,SonyLIV,Basic,199,2023-10-13
S593,U43009,Hotstar,Premium,199,2023-08-01
S594,U41950,Prime,Premium,499,2023-03-19
S595,U14030,Hotstar,Premium,199,2024-11-30
S596,U15662,SonyLIV,Basic,499,2023-10-16
S597,U18464,Hotstar,Premium,499,2023-05-09
S598,U18230,Hotstar,Premium,299,2024-08-30
S599,U31499,SonyLIV,Premium,299,2024-03-19
S600,U32010,Prime,Basic,299,2024-08-27
S601,U26105,SonyLIV,Basic,499,2023-03-26
S602,U9555,Prime,Basic,199,2023-05-23
S603,U16194,Prime,Premium,499,2024-06-29
S604,U47346,Prime,Premium,199,2024-12-04
S605,U25370,Hotstar,Premium,499,2023-04-07
S606,U46746,SonyLIV,Premium,499,2024-12-12
S607,U23965,Hotstar,Basic,499,2023-03-18
S608,U11610,Prime,Basic,499,2024-07-06
S609,U26340,Netflix,Premium,199,2023-04-26
S610,U42645,Prime,Basic,299,2023-09-19
S611,U9965,Hotstar,Basic,199,2023-01-04
S612,U9458,Netflix,Basic,499,2024-04-30
S613,U49528,Netflix,Basic,199,2024-02-21
S614,U1477,SonyLIV,Premium,499,2023-01-26
S615,U42156,SonyLIV,Premium,299,2023-09-28
S616,U16517,Hotstar,Premium,499,2023-03-03
S617,U43393,Hotstar,Premium,299,2023-05-18
S618,U27743,SonyLIV,Basic,299,2023-06-10
S619,U14886,Netflix,Basic,499,2024-09-20
S620,U46153,SonyLIV,Premium,299,2024-09-23
S621,U3475,Hotstar,Basic,299,2023-07-08
S622,U9511,SonyLIV,Premium,199,2023-09-08
S623,U3927,Hotstar,Premium,499,2024-11-14
S624,U49504,Netflix,Basic,199,2023-06-17
S625,U10152,Prime,Basic,299,2023-03-30
S626,U24723,SonyLIV,Basic,499,2024-06-09
S627,U7183,Netflix,Basic,499,2024-06-01
S628,U32726,SonyLIV,Basic,199,2024-01-17
S629,U32207,Prime,Basic,299,2023-01-31
S630,U32849,SonyLIV,Premium,199,2023-03-05
S631,U743,Prime,Basic,299,2023-04-26
S632,U47730,SonyLIV,Premium,499,2023-08-27
S633,U8195,SonyLIV,Premium,499,2023-12-05
S634,U2569,Prime,Premium,199,2023-04-20
S635,U5406,SonyLIV,Basic,199,2024-09-18
S636,U3870,Prime,Premium,199,2023-03-25
S637,U12698,Prime,Basic,199,2024-01-22
S638,U7983,Prime,Basic,499,2023-05-13
S639,U36471,Hotstar,Premium,199,2023-05-29
S640,U22594,SonyLIV,Premium,299,2024-12-18
S641,U36763,Prime,Premium,199,2023-01-10
S642,U14848,Hotstar,Premium,499,2024-07-07
S643,U49367,Prime,Premium,299,2024-01-20
S644,U35914,SonyLIV,Basic,499,2024-07-19
S645,U34081,Prime,Basic,199,2024-12-24
S646,U46846,SonyLIV,Premium,199,2023-03-28
S647,U19372,Netflix,Basic,499,2023-12-10
S648,U23488,Prime,Basic,299,2024-06-26
S649,U47265,Prime,Basic,299,2023-09-20
S650,U29937,Netflix,Premium,499,2024-12-03
S651,U35216,SonyLIV,Basic,199,2023-04-25
S652,U49178,Prime,Basic,299,2023-06-20
S653,U31681,Netflix,Premium,199,2023-04-26
S654,U33099,SonyLIV,Basic,299,2023-03-10
S655,U11530,Netflix,Premium,499,2024-10-03
S656,U12739,Prime,Basic,199,2023-11-02
S657,U35745,Netflix,Premium,199,2024-09-26
S658,U11112,SonyLIV,Basic,299,2023-04-27
S659,U40466,SonyLIV,Basic,299,2023-05-20
S660,U30945,Prime,Basic,499,2024-02-15
S661,U11217,Hotstar,Premium,299,2025-01-01
S662,U14410,Netflix,Basic,199,2023-04-14
S663,U48223,Prime,Premium,199,2024-07-14
S664,U22196,Hotstar,Basic,199,2024-07-20
S665,U31125,Netflix,Basic,299,2024-04-23
S666,U24593,Prime,Premium,199,2023-03-03
S667,U22275,Prime,Premium,499,2024-07-24
S668,U7402,Prime,Premium,199,2023-04-28
S669,U19314,Hotstar,Premium,499,2024-12-10
S670,U32086,Netflix,Basic,199,2023-10-22
S671,U23161,Netflix,Basic,499,2023-07-23
S672,U31331,Netflix,Basic,499,2023-02-28
S673,U47315,Hotstar,Premium,199,2024-02-03
S674,U49644,SonyLIV,Basic,299,2024-02-26
S675,U27671,Hotstar,Premium,499,2024-02-15
S676,U39501,Hotstar,Premium,299,2023-08-18
S677,U42550,SonyLIV,Basic,199,2023-01-16
S678,U11530,Netflix,Basic,199,2023-02-18
S679,U20805,Prime,Premium,499,2024-03-07
S680,U43168,Hotstar,Premium,199,2024-11-26
S681,U41961,Prime,Premium,199,2023-09-20
S682,U48525,SonyLIV,Basic,199,2023-08-09
S683,U44966,SonyLIV,Basic,199,2023-06-26
S684,U9925,Netflix,Basic,499,2024-06-18
S685,U16133,Hotstar,Basic,199,2024-12-31
S686,U34882,Hotstar,Premium,199,2023-11-11
S687,U38141,Hotstar,Premium,199,2023-12-16
S688,U21157,Hotstar,Premium,199,2024-10-26
S689,U7752,SonyLIV,Basic,499,2024-01-22
S690,U17458,Prime,Premium,199,2023-02-27
S691,U21259,SonyLIV,Basic,199,2024-03-29
S692,U1958,SonyLIV,Premium,199,2024-12-17
S693,U15237,SonyLIV,Premium,299,2023-09-13
S694,U44414,SonyLIV,Premium,299,2024-11-19
S695,U37041,Hotstar,Premium,499,2024-12-13
S696,U46469,Netflix,Basic,299,2024-05-08
S697,U19876,Prime,Basic,499,2023-06-14
S698,U45738,SonyLIV,Premium,499,2023-05-10
S699,U13172,Netflix,Premium,499,2024-06-07
S700,U44360,Netflix,Premium,499,2024-07-25
S701,U27543,Netflix,Basic,499,2023-02-28
S702,U23578,Netflix,Basic,299,2024-04-25
S703,U15696,Prime,Basic,499,2023-09-08
S704,U22339,Hotstar,Basic,199,2024-02-27
S705,U34886,Netflix,Basic,499,2024-11-12
S706,U25696,Prime,Basic,299,2024-10-03
S707,U31990,Netflix,Basic,199,2024-03-10
S708,U6551,Prime,Basic,499,2023-06-19
S709,U25248,Hotstar,Basic,199,2024-04-03
S710,U48775,Netflix,Premium,299,2023-06-12
S711,U20818,Prime,Premium,199,2023-11-27
S712,U41214,Prime,Basic,299,2024-09-29
S713,U7734,SonyLIV,Premium,499,2024-11-18
S714,U30961,Hotstar,Premium,299,2024-04-01
S715,U16209,Netflix,Basic,199,2024-10-20
S716,U24303,Hotstar,Basic,499,2024-09-19
S717,U7387,Prime,Premium,299,2024-07-23
S718,U17004,Netflix,Premium,199,2024-08-29
S719,U11099,Hotstar,Premium,499,2024-04-05
S720,U42904,SonyLIV,Basic,299,2024-12-26
S721,U24787,SonyLIV,Premium,299,2024-12-03
S722,U5377,SonyLIV,Basic,199,2024-05-03
S723,U29900,Prime,Premium,499,2024-01-18
S724,U20501,Netflix,Basic,299,2023-08-25
S725,U7930,Netflix,Basic,199,2023-01-10
S726,U31211,Netflix,Premium,199,2024-07-03
S727,U48484,Netflix,Premium,299,2023-02-12
S728,U47003,Netflix,Basic,199,2024-08-29
S729,U36843,SonyLIV,Basic,299,2024-04-14
S730,U31246,SonyLIV,Basic,299,2024-02-19
S731,U30271,Hotstar,Premium,199,2023-02-07
S732,U3536,Netflix,Premium,499,2024-03-13
S733,U28212,Hotstar,Basic,299,2023-08-11
S734,U16553,Hotstar,Basic,299,2024-08-13
S735,U18432,Netflix,Premium,499,2024-11-20
S736,U32459,Hotstar,Premium,499,2023-04-01
S737,U9485,Prime,Premium,199,2024-09-23
S738,U1688,SonyLIV,Premium,499,2024-04-14
S739,U8165,Hotstar,Premium,299,2024-01-05
S740,U24228,Prime,Basic,199,2023-10-19
S741,U39255,Netflix,Basic,199,2024-08-17
S742,U23867,Netflix,Basic,199,2024-02-01
S743,U39597,SonyLIV,Premium,199,2023-12-25
S744,U19944,Hotstar,Basic,199,2024-07-22
S745,U20970,Prime,Basic,299,2023-07-18
S746,U18606,Netflix,Basic,199,2024-05-23
S747,U42522,Hotstar,Premium,499,2024-12-17
S748,U34905,SonyLIV,Premium,299,2023-07-12
S749,U19559,Prime,Premium,299,2024-12-25
S750,U37870,Hotstar,Premium,299,2023-09-22
S751,U5882,Prime,Basic,299,2023-06-07
S752,U11036,Hotstar,Premium,499,2024-10-15
S753,U39973,SonyLIV,Basic,499,2024-01-18
S754,U42633,Prime,Premium,199,2024-10-05
S755,U44899,Netflix,Basic,199,2024-01-23
S756,U13179,SonyLIV,Premium,199,2023-03-06
S757,U9966,Netflix,Basic,499,2023-12-28
S758,U49417,Netflix,Basic,499,2024-01-10
S759,U19852,Hotstar,Premium,299,2024-09-23
S760,U127,SonyLIV,Basic,499,2024-12-05
S761,U42969,SonyLIV,Premium,299,2024-08-07
S762,U10086,Prime,Basic,199,2023-10-29
S763,U37515,Prime,Basic,299,2023-05-17
S764,U22918,Prime,Basic,299,2023-02-24
S765,U6108,Hotstar,Basic,499,2023-08-23
S766,U46904,SonyLIV,Premium,299,2024-10-16
S767,U30238,Netflix,Basic,199,2024-03-08
S768,U45684,Netflix,Premium,499,2023-06-07
S769,U3487,Hotstar,Basic,299,2024-04-13
S770,U45269,Hotstar,Premium,299,2023-06-19
S771,U48584,Netflix,Premium,299,2024-01-15
S772,U3577,Hotstar,Premium,299,2023-10-27
S773,U4948,Prime,Basic,499,2023-12-26
S774,U24890,Prime,Basic,199,2024-10-10
S775,U42790,SonyLIV,Basic,299,2024-04-05
S776,U49193,SonyLIV,Basic,199,2024-11-14
S777,U17177,SonyLIV,Basic,299,2024-02-12
S778,U604,Netflix,Premium,299,2024-10-09
S779,U47464,Prime,Premium,499,2023-04-13
S780,U41880,Hotstar,Premium,499,2023-07-28
S781,U7717,SonyLIV,Basic,199,2023-07-17
S782,U26164,SonyLIV,Basic,199,2023-12-19
S783,U33118,Hotstar,Premium,499,2024-09-09
S784,U10491,Netflix,Basic,499,2024-02-21
S785,U40737,Hotstar,Premium,299,2024-02-23
S786,U48693,Netflix,Premium,499,2023-04-03
S787,U16328,SonyLIV,Basic,299,2023-06-28
S788,U46801,Netflix,Basic,199,2024-11-29
S789,U40939,Netflix,Basic,199,2023-12-30
S790,U23225,Prime,Basic,299,2024-12-08
S791,U6468,Netflix,Basic,299,2023-10-10
S792,U43737,Netflix,Basic,299,2024-03-09
S793,U29904,Prime,Basic,299,2024-02-27
S794,U2076,Prime,Premium,199,2024-11-16
S795,U31021,Prime,Basic,199,2023-12-22
S796,U9860,SonyLIV,Basic,499,2024-01-25
S797,U731,Hotstar,Premium,299,2024-06-17
S798,U42030,SonyLIV,Basic,199,2023-01-26
S799,U34744,Netflix,Basic,499,2024-06-11
S800,U24121,SonyLIV,Premium,299,2024-05-07
S801,U49692,Netflix,Basic,499,2023-10-02
S802,U43394,SonyLIV,Premium,499,2024-09-28
S803,U29158,Netflix,Basic,299,2024-07-18
S804,U8178,Hotstar,Basic,499,2023-04-04
S805,U32945,Prime,Premium,499,2023-07-10
S806,U2606,SonyLIV,Premium,499,2024-10-06
S807,U8549,Netflix,Basic,499,2024-10-21
S808,U13736,SonyLIV,Premium,299,2023-12-17
S809,U24515,Prime,Basic,299,2023-05-03
S810,U34553,Netflix,Premium,499,2024-02-14
S811,U11661,SonyLIV,Premium,499,2024-11-19
S812,U9581,SonyLIV,Basic,499,2024-03-08
S813,U30491,Hotstar,Premium,199,2023-05-18
S814,U48752,Prime,Basic,299,2023-03-23
S815,U7457,Netflix,Premium,199,2023-06-04
S816,U28957,Netflix,Basic,499,2023-12-08
S817,U9919,Prime,Premium,299,2023-08-13
S818,U33891,Prime,Premium,499,2023-11-24
S819,U23973,Netflix,Premium,199,2023-07-11
S820,U22749,Netflix,Premium,499,2023-04-15
S821,U29126,Netflix,Premium,299,2024-09-26
S822,U32299,Hotstar,Premium,499,2024-10-15
S823,U2344,Netflix,Basic,499,2023-11-12
S824,U46261,Netflix,Premium,299,2024-12-18
S825,U13523,Netflix,Basic,499,2024-11-27
S826,U29108,SonyLIV,Basic,499,2024-02-01
S827,U6694,Prime,Basic,499,2024-01-29
S828,U6315,SonyLIV,Basic,299,2024-08-27
S829,U16468,Hotstar,Basic,499,2024-05-11
S830,U167,Prime,Premium,199,2023-10-12
S831,U18591,Netflix,Premium,199,2023-06-07
S832,U12388,Prime,Premium,199,2023-05-20
S833,U29248,Prime,Premium,499,2024-05-10
S834,U8780,Hotstar,Basic,299,2024-12-08
S835,U29642,Prime,Basic,299,2023-10-02
S836,U9056,Hotstar,Premium,299,2024-04-19
S837,U14596,Prime,Basic,199,2024-09-04
S838,U477,Hotstar,Premium,499,2023-07-20
S839,U11936,SonyLIV,Basic,199,2023-10-11
S840,U23992,SonyLIV,Premium,499,2024-10-02
S841,U42507,SonyLIV,Premium,199,2023-10-17
S842,U25566,Netflix,Premium,199,2023-07-23
S843,U14551,Netflix,Premium,299,2024-05-20
S844,U13415,Prime,Basic,299,2024-06-13
S845,U13888,Netflix,Premium,299,2024-12-17
S846,U18957,SonyLIV,Premium,499,2023-06-03
S847,U27155,SonyLIV,Premium,299,2023-12-14
S848,U11882,Hotstar,Basic,199,2024-07-20
S849,U47254,Prime,Premium,499,2024-07-01
S850,U18423,Hotstar,Basic,199,2023-03-24
S851,U5075,Prime,Basic,299,2024-06-11
S852,U3864,SonyLIV,Basic,499,2023-02-28
S853,U45002,SonyLIV,Basic,199,2023-03-08
S854,U10641,Netflix,Basic,299,2023-09-15
S855,U2523,Hotstar,Basic,299,2024-02-15
S856,U20311,SonyLIV,Premium,199,2024-03-08
S857,U48473,Prime,Premium,299,2024-02-14
S858,U7759,Hotstar,Premium,499,2023-04-04
S859,U4675,Netflix,Basic,299,2024-11-23
S860,U44588,SonyLIV,Premium,499,2023-05-11
S861,U46684,Prime,Premium,499,2024-08-17
S862,U36633,SonyLIV,Premium,499,2023-03-20
S863,U45801,SonyLIV,Basic,499,2023-11-10
S864,U44248,Prime,Basic,299,2023-01-29
S865,U10334,Hotstar,Premium,199,2024-07-09
S866,U49337,Prime,Basic,499,2024-04-10
S867,U41942,Netflix,Basic,199,2023-07-15
S868,U22704,Hotstar,Premium,299,2023-03-10
S869,U49351,SonyLIV,Premium,299,2024-12-04
S870,U3756,Hotstar,Premium,199,2024-03-31
S871,U35005,Hotstar,Premium,299,2023-09-20
S872,U6258,Hotstar,Premium,299,2024-08-10
S873,U46907,SonyLIV,Basic,199,2023-02-03
S874,U10001,Prime,Premium,199,2024-01-15
S875,U39687,Netflix,Premium,299,2024-10-09
S876,U26503,Prime,Premium,299,2024-02-15
S877,U2648,SonyLIV,Premium,499,2023-07-09
S878,U19193,Netflix,Basic,299,2024-09-29
S879,U20740,Netflix,Premium,299,2024-09-30
S880,U18316,Prime,Basic,299,2024-03-19
S881,U16751,Prime,Premium,199,2023-05-28
S882,U48512,SonyLIV,Premium,199,2024-06-19
S883,U117,Netflix,Basic,299,2023-02-27
S884,U46126,SonyLIV,Premium,199,2024-09-05
S885,U41317,Netflix,Premium,199,2024-10-10
S886,U27771,Netflix,Premium,299,2023-03-24
S887,U11309,Prime,Premium,299,2024-12-01
S888,U18190,Netflix,Basic,299,2023-12-16
S889,U7056,Netflix,Basic,499,2023-08-24
S890,U40334,Netflix,Basic,199,2024-10-27
S891,U42345,Netflix,Premium,199,2024-11-22
S892,U36772,Prime,Basic,199,2024-05-26
S893,U30105,Hotstar,Premium,299,2024-12-24
S894,U24774,SonyLIV,Basic,299,2024-02-20
S895,U21715,Prime,Premium,499,2023-11-21
S896,U47607,SonyLIV,Premium,499,2023-04-25
S897,U16876,Hotstar,Basic,299,2024-07-25
S898,U29434,Prime,Basic,199,2023-01-21
S899,U34285,Netflix,Basic,499,2024-02-22
S900,U18132,Hotstar,Premium,199,2023-10-06
S901,U46940,Netflix,Premium,199,2024-07-13
S902,U24113,Prime,Basic,299,2024-12-27
S903,U4382,Netflix,Basic,499,2023-07-30
S904,U13372,SonyLIV,Basic,499,2024-05-16
S905,U21408,Netflix,Premium,299,2024-05-13
S906,U35700,Hotstar,Basic,199,2024-12-18
S907,U36635,Netflix,Premium,199,2024-01-14
S908,U30068,SonyLIV,Premium,199,2023-10-14
S909,U44976,Hotstar,Basic,499,2023-10-11
S910,U12303,SonyLIV,Basic,199,2023-05-19
S911,U19462,Netflix,Basic,299,2023-05-05
S912,U25484,Hotstar,Premium,299,2023-12-09
S913,U12998,Netflix,Basic,499,2024-10-10
S914,U43572,Hotstar,Basic,499,2023-11-09
S915,U3664,Hotstar,Basic,499,2023-08-04
S916,U32270,Prime,Premium,499,2023-07-11
S917,U45114,Prime,Premium,299,2023-05-08
S918,U21029,Hotstar,Premium,299,2024-11-17
S919,U12637,SonyLIV,Basic,499,2024-06-16
S920,U31037,SonyLIV,Basic,199,2023-12-09
S921,U33466,Hotstar,Premium,499,2023-02-11
S922,U33275,Prime,Basic,499,2023-01-25
S923,U26435,Hotstar,Basic,199,2023-08-03
S924,U12499,Netflix,Basic,299,2023-01-30
S925,U48603,Netflix,Premium,499,2023-10-22
S926,U49315,Hotstar,Basic,199,2024-07-22
S927,U11785,Prime,Basic,299,2023-06-30
S928,U39091,Prime,Premium,499,2023-02-28
S929,U15632,Prime,Basic,499,2023-03-12
S930,U3292,Hotstar,Premium,299,2024-03-10
S931,U27168,Hotstar,Basic,299,2023-08-31
S932,U43728,SonyLIV,Premium,199,2023-09-17
S933,U43299,Hotstar,Basic,499,2024-01-26
S934,U2543,Prime,Basic,299,2023-02-11
S935,U27218,Prime,Premium,499,2023-05-03
S936,U43311,SonyLIV,Basic,499,2024-11-17
S937,U34844,SonyLIV,Basic,499,2024-12-26
S938,U14380,Prime,Basic,499,2024-09-12
S939,U25359,Netflix,Premium,499,2023-02-05
S940,U20518,SonyLIV,Basic,199,2024-02-12
S941,U36970,Netflix,Basic,199,2023-06-23
S942,U5074,Prime,Basic,199,2024-10-30
S943,U49793,Prime,Basic,199,2023-06-27
S944,U35690,Prime,Basic,499,2024-09-16
S945,U45467,Prime,Premium,499,2024-02-21
S946,U46330,SonyLIV,Premium,499,2024-01-22
S947,U4185,Hotstar,Basic,499,2024-01-31
S948,U35766,SonyLIV,Premium,499,2023-10-28
S949,U25064,Netflix,Basic,499,2024-05-23
S950,U15507,Netflix,Premium,499,2023-05-01
S951,U48624,SonyLIV,Basic,499,2023-10-12
S952,U12939,Hotstar,Premium,199,2023-01-31
S953,U34878,SonyLIV,Premium,299,2024-11-29
S954,U29670,Netflix,Premium,199,2024-12-31
S955,U15326,Netflix,Premium,499,2024-02-03
S956,U31997,Netflix,Basic,199,2023-01-19
S957,U35541,Netflix,Basic,499,2023-11-30
S958,U30961,Netflix,Premium,199,2023-12-29
S959,U19234,SonyLIV,Premium,299,2023-03-04
S960,U17083,SonyLIV,Basic,299,2024-11-30
S961,U17419,Netflix,Premium,299,2023-10-06
S962,U12758,Netflix,Premium,499,2023-12-03
S963,U21205,Netflix,Premium,499,2024-08-09
S964,U40011,Hotstar,Premium,199,2023-06-27
S965,U14645,SonyLIV,Premium,499,2024-09-19
S966,U10805,Hotstar,Basic,199,2024-02-07
S967,U26983,Hotstar,Premium,199,2024-09-27
S968,U11403,SonyLIV,Premium,199,2024-04-02
S969,U10129,Netflix,Basic,199,2024-08-09
S970,U39110,Netflix,Premium,199,2023-11-24
S971,U39459,Hotstar,Premium,499,2023-11-26
S972,U38772,Prime,Basic,199,2024-08-31
S973,U5333,Netflix,Premium,499,2023-11-30
S974,U43332,SonyLIV,Premium,299,2023-11-22
S975,U29625,Netflix,Basic,299,2023-04-16
S976,U25483,Hotstar,Basic,299,2023-03-18
S977,U37407,Hotstar,Premium,199,2023-11-15
S978,U2350,Hotstar,Premium,299,2025-01-01
S979,U21038,Netflix,Premium,299,2023-07-13
S980,U10288,Hotstar,Basic,199,2023-09-27
S981,U2292,Hotstar,Premium,299,2023-01-07
S982,U32693,Netflix,Basic,299,2023-03-31
S983,U34286,SonyLIV,Premium,499,2023-12-11
S984,U14981,Netflix,Premium,299,2023-04-12
S985,U7020,SonyLIV,Premium,299,2024-08-20
S986,U37991,SonyLIV,Basic,499,2024-04-01
S987,U45134,SonyLIV,Premium,299,2023-03-13
S988,U39030,SonyLIV,Premium,299,2024-12-24
S989,U4928,Netflix,Basic,299,2023-11-05
S990,U30893,Netflix,Premium,199,2024-07-18
S991,U32832,SonyLIV,Basic,299,2023-07-14
S992,U35117,SonyLIV,Basic,199,2024-02-23
S993,U46312,Hotstar,Premium,199,2023-12-01
S994,U40228,Hotstar,Premium,199,2024-06-06
S995,U4023,SonyLIV,Premium,199,2024-09-21
S996,U25940,Prime,Premium,499,2023-01-27
S997,U44279,Hotstar,Premium,499,2024-11-13
S998,U41463,SonyLIV,Premium,499,2023-04-06
S999,U14985,Hotstar,Premium,199,2024-08-24
S1000,U14433,SonyLIV,Premium,299,2023-09-29
S1001,U5168,Prime,Premium,499,2023-09-28
S1002,U22281,Prime,Basic,299,2024-12-29
S1003,U13113,Hotstar,Premium,299,2023-05-07
S1004,U7713,Netflix,Premium,499,2023-06-30
S1005,U34453,Netflix,Basic,299,2024-08-14
S1006,U21959,Prime,Premium,499,2024-11-25
S1007,U13876,Netflix,Basic,499,2023-10-20
S1008,U24199,Prime,Basic,299,2024-03-01
S1009,U31267,SonyLIV,Premium,499,2024-12-24
S1010,U14955,SonyLIV,Basic,199,2024-10-17
S1011,U16834,Hotstar,Basic,199,2023-12-15
S1012,U16988,Prime,Premium,299,2024-04-26
S1013,U37633,Netflix,Basic,199,2023-10-27
S1014,U12823,Hotstar,Basic,299,2024-11-30
S1015,U39469,Prime,Basic,299,2024-11-12
S1016,U24815,SonyLIV,Basic,199,2023-04-08
S1017,U44715,Netflix,Premium,499,2023-06-06
S1018,U14694,Netflix,Premium,199,2024-02-10
S1019,U35542,SonyLIV,Premium,499,2023-02-25
S1020,U47836,Prime,Premium,299,2023-01-23
S1021,U25106,Netflix,Premium,299,2023-12-25
S1022,U38687,Prime,Basic,299,2024-05-31
S1023,U6792,Hotstar,Basic,499,2023-02-18
S1024,U46780,SonyLIV,Premium,499,2024-01-08
S1025,U33204,Hotstar,Basic,499,2023-08-04
S1026,U47407,SonyLIV,Basic,499,2024-09-23
S1027,U5476,SonyLIV,Basic,199,2024-05-08
S1028,U11165,Prime,Premium,499,2023-04-22
S1029,U4275,SonyLIV,Premium,499,2023-08-18
S1030,U32625,Prime,Premium,299,2024-03-23
S1031,U47566,Hotstar,Premium,299,2024-05-07
S1032,U33810,Hotstar,Premium,499,2023-06-28
S1033,U33799,Prime,Premium,299,2023-10-11
S1034,U39384,Hotstar,Basic,499,2023-07-15
S1035,U34916,Netflix,Basic,299,2024-06-13
S1036,U35106,Netflix,Premium,299,2024-03-14
S1037,U12551,Netflix,Premium,299,2024-09-23
S1038,U5131,Prime,Basic,499,2023-04-10
S1039,U10001,Hotstar,Premium,499,2023-08-06
S1040,U25744,Prime,Basic,299,2023-08-11
S1041,U1593,Hotstar,Basic,299,2023-12-15
S1042,U41002,Hotstar,Basic,299,2024-08-20
S1043,U3772,Prime,Premium,199,2023-05-05
S1044,U4200,SonyLIV,Premium,299,2024-08-07
S1045,U34976,Netflix,Premium,299,2024-03-24
S1046,U47823,SonyLIV,Basic,299,2024-08-20
S1047,U43544,Prime,Basic,199,2023-09-07
S1048,U19741,Hotstar,Premium,499,2023-06-20
S1049,U14133,Hotstar,Basic,199,2024-07-30
S1050,U23160,Prime,Basic,499,2024-01-15
S1051,U1770,SonyLIV,Premium,499,2024-08-21
S1052,U40694,Hotstar,Basic,299,2024-02-01
S1053,U3494,SonyLIV,Basic,499,2023-11-12
S1054,U5102,Netflix,Premium,499,2023-06-11
S1055,U2899,Prime,Basic,299,2024-04-19
S1056,U44602,SonyLIV,Basic,499,2023-03-20
S1057,U35358,Netflix,Premium,299,2024-04-01
S1058,U14586,SonyLIV,Basic,299,2024-12-14
S1059,U39008,Hotstar,Basic,499,2023-05-22
S1060,U8579,Hotstar,Premium,299,2024-02-29
S1061,U9019,Prime,Premium,299,2023-12-26
S1062,U40634,SonyLIV,Basic,199,2024-12-04
S1063,U33330,Hotstar,Basic,499,2023-07-21
S1064,U34958,Netflix,Basic,499,2024-01-31
S1065,U4244,Netflix,Premium,299,2023-10-29
S1066,U47404,SonyLIV,Basic,299,2024-01-23
S1067,U6241,SonyLIV,Premium,299,2023-12-11
S1068,U38737,SonyLIV,Basic,299,2023-02-24
S1069,U49228,SonyLIV,Premium,499,2023-06-08
S1070,U7998,Netflix,Premium,199,2024-10-13
S1071,U35757,Netflix,Basic,299,2023-02-06
S1072,U26761,Prime,Premium,299,2023-01-12
S1073,U17577,Hotstar,Premium,499,2024-01-17
S1074,U33374,Prime,Basic,499,2024-12-17
S1075,U27514,Netflix,Premium,299,2023-08-04
S1076,U42461,SonyLIV,Premium,199,2023-03-01
S1077,U34061,Prime,Basic,499,2024-03-02
S1078,U34368,Hotstar,Premium,499,2023-10-22
S1079,U35905,Prime,Basic,299,2023-04-19
S1080,U43101,Netflix,Premium,199,2024-04-06
S1081,U3173,SonyLIV,Premium,299,2023-02-15
S1082,U33012,Prime,Basic,299,2024-08-06
S1083,U27450,Netflix,Basic,499,2023-06-09
S1084,U42592,Prime,Basic,199,2023-06-20
S1085,U27218,Prime,Basic,499,2023-03-22
S1086,U49054,Prime,Premium,199,2023-11-09
S1087,U15182,Hotstar,Premium,199,2023-02-13
S1088,U13160,Prime,Basic,499,2024-04-09
